5.073750000000000204e-01
5.120000000000000107e-01
4.973750000000000115e-01
5.032499999999999751e-01
4.973750000000000115e-01
4.898750000000000049e-01
4.883750000000000036e-01
4.853750000000000009e-01
4.786250000000000226e-01
4.773749999999999938e-01
4.802500000000000102e-01
4.723749999999999893e-01
4.758749999999999925e-01
4.613749999999999796e-01
4.590000000000000191e-01
4.588749999999999774e-01
4.585000000000000187e-01
4.471249999999999947e-01
4.446249999999999925e-01
4.478750000000000231e-01
4.472499999999999809e-01
4.530000000000000138e-01
4.403750000000000164e-01
4.375000000000000000e-01
4.298750000000000071e-01
4.422499999999999765e-01
4.372500000000000275e-01
4.402499999999999747e-01
4.279999999999999916e-01
4.268750000000000044e-01
