4.328750000000000098e-01
3.772499999999999742e-01
3.582500000000000129e-01
3.492500000000000049e-01
3.417499999999999982e-01
3.195000000000000062e-01
2.999999999999999889e-01
2.978750000000000009e-01
2.857500000000000040e-01
2.790000000000000258e-01
2.651249999999999996e-01
2.577499999999999791e-01
2.566249999999999920e-01
2.517499999999999738e-01
2.406250000000000056e-01
2.325000000000000122e-01
2.377499999999999891e-01
2.263749999999999929e-01
2.196249999999999869e-01
2.113750000000000073e-01
2.190000000000000002e-01
2.114999999999999936e-01
2.078750000000000042e-01
2.064999999999999891e-01
2.101250000000000062e-01
2.488750000000000129e-01
2.998750000000000027e-01
4.984999999999999987e-01
4.548749999999999738e-01
2.745000000000000218e-01
